idiom,label,count
var_2C = dword ptr -2Ch  | * | var_10 = dword ptr -10h ,data,4
loc_40AA7A:   | * | inc eax ,gcc,1
"mov [ebp+100h], eax  | * | jmp loc_408D27 ",gcc,1
"mov byte ptr [ebp+104h], 20h   | * | loc_40AA92:  ",gcc,1
"jmp loc_408D27  | * | mov eax, [ebp+100h] ",gcc,1
"loc_40AA92:   | * | cmp eax, 0FFh ",gcc,1
"mov eax, [ebp+100h]  | * | jz loc_40AFAD ",gcc,1
"cmp eax, 0FFh  | * | loc_40AAA3:  ",gcc,1
"jz loc_40AFAD  | * | mov byte ptr [ebp+eax+0], 5Bh  ",gcc,1
loc_40AAA3:   | * | inc eax ,gcc,1
"mov byte ptr [ebp+eax+0], 5Bh   | * | mov [ebp+100h], eax ",gcc,1
"inc eax  | * | mov byte ptr [ebp+104h], 5Bh  ",gcc,1
"mov [ebp+100h], eax  | * | mov esi, [esp+0ACh+var_90] ",gcc,1
"mov byte ptr [ebp+104h], 5Bh   | * | mov ecx, [esi+8] ",gcc,1
"mov eax, [ebp+100h]  | * | jz loc_40AF7E ",gcc,1
"cmp eax, 0FFh  | * | loc_40AAD9:  ",gcc,1
"jz loc_40AF7E  | * | mov byte ptr [ebp+eax+0], 5Dh  ",gcc,1
loc_40AAD9:   | * | inc eax ,gcc,1
"mov byte ptr [ebp+eax+0], 5Dh   | * | mov [ebp+100h], eax ",gcc,1
"inc eax  | * | mov byte ptr [ebp+104h], 5Dh  ",gcc,1
"mov byte ptr [ebp+104h], 5Dh   | * | loc_40AAF1:  ",gcc,1
loc_40AAF1:   | * | jmp def_40A961  ,gcc,1
"mov dword ptr [ebp+118h], 1  | * | loc_40AB00:  ",gcc,1
"jmp def_40A961   | * | cmp edx, 0FFh ",gcc,1
loc_40AB00:   | * | jnz loc_40A885 ,gcc,1
"jnz loc_40A885  | * | mov eax, [ebp+10Ch] ",gcc,1
"call dword ptr [ebp+108h]  | * | xor edx, edx ",gcc,1
inc dword ptr [ebp+120h]  | * | jmp loc_40A885 ,gcc,1
"xor edx, edx  | * | loc_40AB3B:  ",gcc,1
"jmp loc_40A885  | * | mov edx, 5Bh  ",gcc,1
"loc_40AB3B:   | * | mov eax, ebp ",gcc,1
"mov edx, 5Bh   | * | call _d_append_char ",gcc,1
"call _d_append_char  | * | mov eax, [ecx+8] ",gcc,1
"mov eax, ebp  | * | mov edx, 5Dh  ",gcc,1
"call _d_print_comp  | * | mov eax, ebp ",gcc,2
"mov edx, 5Dh   | * | call _d_append_char ",gcc,1
"mov eax, ebp  | * | jmp loc_40A25D ",gcc,1
call _d_append_char  | * | loc_40AB6D:  ,gcc,1
"jmp loc_40A25D  | * | mov byte ptr [ebp+0FFh], 0 ",gcc,1
"loc_40AB6D:   | * | mov eax, [ebp+10Ch] ",gcc,1
"mov edx, 1  | * | jmp loc_409C45 ",gcc,1
"xor eax, eax  | * | loc_40ABA1:  ",gcc,1
"jmp loc_409C45  | * | mov ecx, [edx+4] ",gcc,1
"loc_40ABA1:   | * | cmp dword ptr [ecx+8], 1 ",gcc,1
"mov ecx, [edx+4]  | * | jnz loc_40A1EA ",gcc,1
"cmp dword ptr [ecx+8], 1  | * | mov ecx, [ecx+4] ",gcc,1
"jnz loc_40A1EA  | * | cmp byte ptr [ecx], 3Eh  ",gcc,1
"mov ecx, [ecx+4]  | * | jnz loc_40A1EA ",gcc,1
"cmp byte ptr [ecx], 3Eh   | * | mov edx, 28h  ",gcc,1
"jnz loc_40A1EA  | * | mov eax, ebp ",gcc,1
"mov edx, 28h   | * | call _d_append_char ",gcc,1
"call _d_append_char  | * | mov edx, [ecx+4] ",gcc,1
"mov ecx, [esp+0ACh+var_90]  | * | mov eax, [ecx+8] ",gcc,1
"mov edx, [ecx+4]  | * | jmp loc_40A1EA ",gcc,1
"mov eax, [ecx+8]  | * | align 4 ",gcc,1
jmp loc_40A1EA  | * | loc_40ABD8:  ,gcc,1
"align 4  | * | mov esi, [eax+4] ",gcc,1
"loc_40ABD8:   | * | mov edi, offset aJarray  ",gcc,1
"mov esi, [eax+4]  | * | mov ecx, 6 ",gcc,1
"mov edi, offset aJarray   | * | repe cmpsb ",gcc,1
"mov ecx, 6  | * | jnz loc_408D07 ",gcc,1
"repe cmpsb  | * | mov esi, [esp+0ACh+var_90] ",gcc,1
"jnz loc_408D07  | * | mov ecx, [esi+8] ",gcc,1
"mov eax, ebp  | * | mov edx, offset asc_414D52  ",gcc,1
"mov edx, offset asc_414D52   | * | call _d_append_string ",gcc,1
"mov eax, ebp  | * | jmp loc_408D8C ",gcc,1
call _d_append_string  | * | loc_40AC10:  ,gcc,1
"jmp loc_408D8C  | * | mov byte ptr [ebp+0FFh], 0 ",gcc,1
"loc_40AC10:   | * | mov eax, [ebp+10Ch] ",gcc,1
"mov edx, 1  | * | jmp loc_40A028 ",gcc,1
"xor eax, eax  | * | loc_40AC44:  ",gcc,1
"jmp loc_40A028  | * | mov ecx, eax ",gcc,1
"loc_40AC44:   | * | mov edx, [esp+0ACh+var_8C] ",gcc,1
"mov eax, ebp  | * | jmp loc_40A248 ",gcc,1
call _d_print_expr_op  | * | loc_40AC56:  ,gcc,1
"jmp loc_40A248  | * | mov eax, [ecx+8] ",gcc,1
"loc_40AC56:   | * | cmp dword ptr [eax], 25h  ",gcc,1
"mov eax, [ecx+8]  | * | jz short loc_40AC68 ",gcc,1
"cmp dword ptr [eax], 25h   | * | mov dword ptr [ebp+118h], 1 ",gcc,1
jz short loc_40AC68  | * | loc_40AC68:  ,gcc,1
"mov dword ptr [ebp+118h], 1  | * | mov ecx, [ecx+4] ",gcc,1
"loc_40AC68:   | * | mov edx, [esp+0ACh+var_8C] ",gcc,1
"mov ecx, [ecx+4]  | * | mov eax, ebp ",gcc,2
"mov eax, ebp  | * | jmp loc_40A214 ",gcc,1
call _d_print_subexpr  | * | loc_40AC7B:  ,gcc,1
"jmp loc_40A214  | * | mov byte ptr [ebp+0FFh], 0 ",gcc,1
"loc_40AC7B:   | * | mov eax, [ebp+10Ch] ",gcc,1
"call dword ptr [ebp+108h]  | * | xor eax, eax ",gcc,10
inc dword ptr [ebp+120h]  | * | jmp loc_40A38C ,gcc,1
"xor eax, eax  | * | loc_40ACAA:  ",gcc,1
"jmp loc_40A38C  | * | mov al, byte ptr [esp+0ACh+var_90] ",gcc,1
loc_40ACAA:   | * | jmp loc_40A0F3 ,gcc,1
"mov al, byte ptr [esp+0ACh+var_90]  | * | loc_40ACB3:  ",gcc,1
"jmp loc_40A0F3  | * | mov byte ptr [ebp+0FFh], 0 ",gcc,1
"loc_40ACB3:   | * | mov eax, [ebp+10Ch] ",gcc,1
inc dword ptr [ebp+120h]  | * | jmp loc_40A56A ,gcc,1
"xor eax, eax  | * | loc_40ACE2:  ",gcc,1
"jmp loc_40A56A  | * | mov byte ptr [ebp+0FFh], 0 ",gcc,1
"loc_40ACE2:   | * | mov eax, [ebp+10Ch] ",gcc,1
inc dword ptr [ebp+120h]  | * | jmp loc_40A538 ,gcc,1
"xor eax, eax  | * | loc_40AD11:  ",gcc,1
"jmp loc_40A538  | * | mov ecx, [esp+0ACh+var_90] ",gcc,1
"loc_40AD11:   | * | mov edx, [esp+0ACh+var_8C] ",gcc,1
"mov eax, ebp  | * | mov ecx, ebx ",gcc,2
"call _d_print_subexpr  | * | mov edx, [esp+0ACh+var_8C] ",gcc,2
"mov eax, ebp  | * | mov ecx, [esp+0ACh+var_84] ",gcc,1
"call _d_print_expr_op  | * | mov edx, [esp+0ACh+var_8C] ",gcc,1
"mov eax, ebp  | * | mov edx, offset asc_414EB4  ",gcc,1
"mov edx, offset asc_414EB4   | * | call _d_append_string ",gcc,1
"mov eax, ebp  | * | mov ecx, [esp+0ACh+var_88] ",gcc,1
"call _d_append_string  | * | mov edx, [esp+0ACh+var_8C] ",gcc,1
call _d_print_subexpr  | * | loc_40AD5C:  ,gcc,1
"jmp def_40A961   | * | mov edx, [esp+0ACh+var_84] ",gcc,1
"loc_40AD5C:   | * | mov [esp+0ACh+var_64], edx ",gcc,1
"mov edx, [esp+0ACh+var_84]  | * | lea eax, [esp+0ACh+var_64] ",gcc,1
"mov [esp+0ACh+var_64], edx  | * | mov [ebp+110h], eax ",gcc,1
"lea eax, [esp+0ACh+var_64]  | * | mov [esp+0ACh+var_60], ebx ",gcc,1
"mov [ebp+110h], eax  | * | jmp loc_408C52 ",gcc,1
"mov [esp+0ACh+var_60], ebx  | * | loc_40AD77:  ",gcc,1
"jmp loc_408C52  | * | mov eax, [esp+0ACh+var_64] ",gcc,1
"loc_40AD77:   | * | mov [ebp+110h], eax ",gcc,1
"mov eax, [esp+0ACh+var_64]  | * | jmp loc_408C6D ",gcc,1
"mov [ebp+110h], eax  | * | loc_40AD86:  ",gcc,1
"jmp loc_408C6D  | * | mov byte ptr [ebp+0FFh], 0 ",gcc,1
"loc_40AD86:   | * | mov eax, [ebp+10Ch] ",gcc,1
inc dword ptr [ebp+120h]  | * | jmp loc_40A50F ,gcc,1
"xor eax, eax  | * | loc_40ADB5:  ",gcc,1
"jmp loc_40A50F  | * | mov byte ptr [ebp+0FFh], 0 ",gcc,1
"loc_40ADB5:   | * | mov eax, [ebp+10Ch] ",gcc,1
inc dword ptr [ebp+120h]  | * | jmp loc_40A4DC ,gcc,1
"xor eax, eax  | * | loc_40ADE4:  ",gcc,1
"jmp loc_40A4DC  | * | mov eax, [ecx+4] ",gcc,1
"loc_40ADE4:   | * | cmp dword ptr [eax], 1 ",gcc,1
"mov eax, [ecx+4]  | * | jnz loc_40A486 ",gcc,1
"cmp dword ptr [eax], 1  | * | mov edx, [ecx+8] ",gcc,1
"jnz loc_40A486  | * | cmp dword ptr [edx], 25h  ",gcc,1
"mov edx, [ecx+8]  | * | jnz loc_40A486 ",gcc,1
"cmp dword ptr [edx], 25h   | * | mov [esp+0ACh+var_90], eax ",gcc,1
jnz loc_40A486  | * | jmp loc_40A486 ,gcc,1
"mov [esp+0ACh+var_90], eax  | * | loc_40AE05:  ",gcc,1
"jmp loc_40A486  | * | mov esi, [esp+0ACh+var_90] ",gcc,1
"loc_40AE05:   | * | mov ecx, [esi+4] ",gcc,1
"mov eax, ebp  | * | mov edx, offset asc_414EF0  ",gcc,1
"mov edx, offset asc_414EF0   | * | call _d_append_string ",gcc,1
call _d_append_string  | * | loc_40AE28:  ,gcc,1
"jmp def_40A961   | * | mov ebp, [esp+0ACh+var_78] ",gcc,1
loc_40AE28:   | * | loc_40AE2C:  ,gcc,1
"mov ebp, [esp+0ACh+var_78]  | * | mov dword ptr [ebp+118h], 1 ",gcc,1
loc_40AE2C:   | * | jmp def_40A961  ,gcc,1
"mov dword ptr [ebp+118h], 1  | * | loc_40AE3B:  ",gcc,1
"loc_40AE3B:   | * | mov eax, [ebp+10Ch] ",gcc,1
inc dword ptr [ebp+120h]  | * | jmp loc_40AA7A ,gcc,1
"xor eax, eax  | * | loc_40AE6A:  ",gcc,1
"jmp loc_40AA7A  | * | mov byte ptr [ebp+0FFh], 0 ",gcc,1
"loc_40AE6A:   | * | mov eax, [ebp+10Ch] ",gcc,1
inc dword ptr [ebp+120h]  | * | jmp loc_40AA57 ,gcc,1
"xor eax, eax  | * | loc_40AE99:  ",gcc,1
"jmp loc_40AA57  | * | mov byte ptr [ebp+0FFh], 0 ",gcc,1
"loc_40AE99:   | * | mov eax, [ebp+10Ch] ",gcc,1
inc dword ptr [ebp+120h]  | * | jmp loc_408CB6 ,gcc,1
"xor eax, eax  | * | loc_40AEC8:  ",gcc,1
"jmp loc_408CB6  | * | mov ecx, eax ",gcc,1
"loc_40AEC8:   | * | mov al, byte ptr [esp+0ACh+var_90] ",gcc,1
"mov ecx, eax  | * | cmp edi, esi ",gcc,1
"mov al, byte ptr [esp+0ACh+var_90]  | * | jbe loc_40A0F3 ",gcc,1
"cmp edi, esi  | * | cmp dl, 5Fh  ",gcc,1
jbe loc_40A0F3  | * | jnz loc_40A0F3 ,gcc,1
"cmp dl, 5Fh   | * | cmp ecx, 0FFh ",gcc,1
jnz loc_40A0F3  | * | ja loc_40A0F3 ,gcc,1
"cmp ecx, 0FFh  | * | mov bl, cl ",gcc,1
"ja loc_40A0F3  | * | cmp dword ptr [ebp+100h], 0FFh ",gcc,1
"mov bl, cl  | * | jnz short loc_40AF2B ",gcc,1
"cmp dword ptr [ebp+100h], 0FFh  | * | mov byte ptr [ebp+0FFh], 0 ",gcc,1
"jnz short loc_40AF2B  | * | mov eax, [ebp+10Ch] ",gcc,1
"mov dword ptr [ebp+100h], 0  | * | loc_40AF2B:  ",gcc,1
"inc dword ptr [ebp+120h]  | * | mov eax, [ebp+100h] ",gcc,1
"loc_40AF2B:   | * | mov [ebp+eax+0], bl ",gcc,1
"mov eax, [ebp+100h]  | * | inc eax ",gcc,1
"mov [ebp+eax+0], bl  | * | mov [ebp+100h], eax ",gcc,1
"inc eax  | * | mov [ebp+104h], bl ",gcc,1
"mov [ebp+100h], eax  | * | mov ebx, esi ",gcc,1
"mov [ebp+104h], bl  | * | jmp loc_40A0DB ",gcc,1
"mov ebx, esi  | * | loc_40AF49:  ",gcc,1
"jmp loc_40A0DB  | * | mov [esp+0ACh+var_88], 1 ",gcc,1
loc_40AF49:   | * | jmp loc_408B8C ,gcc,1
"mov [esp+0ACh+var_88], 1  | * | loc_40AF56:  ",gcc,1
"jmp loc_408B8C  | * | mov ecx, [ecx+4] ",gcc,1
"loc_40AF56:   | * | mov edx, [esp+0ACh+var_8C] ",gcc,1
call _d_print_expr_op  | * | loc_40AF76:  ,gcc,1
"jmp def_40A961   | * | mov eax, [eax+4] ",gcc,1
loc_40AF76:   | * | jmp loc_408BAC ,gcc,1
"mov eax, [eax+4]  | * | loc_40AF7E:  ",gcc,1
"jmp loc_408BAC  | * | mov byte ptr [ebp+0FFh], 0 ",gcc,1
"loc_40AF7E:   | * | mov eax, [ebp+10Ch] ",gcc,1
inc dword ptr [ebp+120h]  | * | jmp loc_40AAD9 ,gcc,1
"xor eax, eax  | * | loc_40AFAD:  ",gcc,1
"jmp loc_40AAD9  | * | mov byte ptr [ebp+0FFh], 0 ",gcc,1
"loc_40AFAD:   | * | mov eax, [ebp+10Ch] ",gcc,1
inc dword ptr [ebp+120h]  | * | jmp loc_40AAA3 ,gcc,1
"xor eax, eax  | * | loc_40AFDC:  ",gcc,1
"jmp loc_40AAA3  | * | mov edx, 2Dh  ",gcc,1
"loc_40AFDC:   | * | mov eax, ebp ",gcc,1
"mov edx, 2Dh   | * | call _d_append_char ",gcc,1
"mov eax, ebp  | * | mov ecx, [esi+8] ",gcc,1
call _d_append_char  | * | jmp loc_40A94A ,gcc,1
"mov ecx, [esi+8]  | * | loc_40AFF0:  ",gcc,1
"jmp loc_40A94A  | * | mov eax, [eax+4] ",gcc,1
"loc_40AFF0:   | * | test eax, eax ",gcc,1
"mov eax, [eax+4]  | * | jz loc_40AA08 ",gcc,1
jz loc_40AA08  | * | jmp loc_409178 ,gcc,1
"mov edx, [eax]  | * | loc_40B002:  ",gcc,1
jmp loc_409178  | * | jnz loc_40A372 ,gcc,1
"loc_40B002:   | * | mov eax, [eax+4] ",gcc,1
"jnz loc_40A372  | * | test eax, eax ",gcc,1
"mov eax, [eax+4]  | * | jnz loc_408DB6 ",gcc,1
"test eax, eax  | * | jmp loc_40A372 ",gcc,1
jnz loc_408DB6  | * | loc_40B018:  ,gcc,1
"jmp loc_40A372  | * | mov edx, offset aFalse  ",gcc,1
"loc_40B018:   | * | mov eax, ebp ",gcc,1
"mov edx, offset aFalse   | * | call _d_append_string ",gcc,1
call _d_append_string  | * | _d_print_comp endp ,gcc,1
jmp def_40A961   | * | align 4 ,gcc,1
_d_print_comp endp  | * | _d_print_mod proc near  ,gcc,1
var_38 = dword ptr -38h  | * | var_24 = dword ptr -24h ,data,3
var_34 = dword ptr -34h  | * | var_1D = byte ptr -1Dh ,data,2
"sub esp, 2Ch  | * | mov ebp, edx ",gcc,1
"mov ebx, eax  | * | mov eax, [ecx] ",gcc,1
"mov ebp, edx  | * | sub eax, 3  ",gcc,1
"mov eax, [ecx]  | * | cmp eax, 26h ",gcc,1
"sub eax, 3   | * | jbe short loc_40B054 ",gcc,1
"cmp eax, 26h  | * | def_40B054:  ",gcc,1
"jbe short loc_40B054  | * | mov edx, ebp  ",gcc,1
"def_40B054:   | * | mov eax, ebx ",gcc,1
"mov edx, ebp   | * | add esp, 2Ch ",gcc,1
pop edi  | * | jmp _d_print_comp ,gcc,1
jmp _d_print_comp  | * | loc_40B054:  ,gcc,1
align 4  | * | jmp ds:jpt_40B054[eax*4]  ,gcc,1
loc_40B054:   | * | align 4 ,gcc,1
jmp ds:jpt_40B054[eax*4]   | * | loc_40B05C:  ,gcc,1
"align 4  | * | mov eax, [ebx+100h]  ",gcc,7
"loc_40B05C:   | * | mov esi, offset aVector  ",gcc,1
"mov eax, [ebx+100h]   | * | jmp short loc_40B08F ",gcc,1
"mov esi, offset aVector   | * | align 4 ",gcc,1
jmp short loc_40B08F  | * | loc_40B06C:  ,gcc,1
loc_40B06C:   | * | inc eax ,gcc,1
"mov edi, eax  | * | loc_40B06F:  ",gcc,1
"inc eax  | * | mov dl, [esp+3Ch+var_1D] ",gcc,1
"loc_40B06F:   | * | mov [ebx+edi], dl ",gcc,1
"mov dl, [esp+3Ch+var_1D]  | * | mov [ebx+100h], eax ",gcc,1
"mov [ebx+edi], dl  | * | mov [ebx+104h], dl ",gcc,1
"mov [ebx+100h], eax  | * | inc esi ",gcc,8
"mov [ebx+104h], dl  | * | cmp esi, 4150D0h ",gcc,1
inc esi  | * | jz loc_40B4AC ,gcc,1
"cmp esi, 4150D0h  | * | loc_40B08F:  ",gcc,1
"jz loc_40B4AC  | * | mov dl, [esi] ",gcc,1
"loc_40B08F:   | * | mov [esp+3Ch+var_1D], dl ",gcc,1
"mov dl, [esi]  | * | cmp eax, 0FFh ",gcc,1
"mov [esp+3Ch+var_1D], dl  | * | jnz short loc_40B06C ",gcc,1
"cmp eax, 0FFh  | * | mov byte ptr [ebx+0FFh], 0 ",gcc,9
"jnz short loc_40B06C  | * | mov eax, [ebx+10Ch] ",gcc,1
"mov byte ptr [ebx+0FFh], 0  | * | mov [esp+3Ch+var_34], eax ",gcc,27
"mov eax, [ebx+10Ch]  | * | mov [esp+3Ch+var_38], 0FFh ",gcc,27
"mov [esp+3Ch+var_34], eax  | * | mov [esp+3Ch+var_3C], ebx ",gcc,27
"mov [esp+3Ch+var_38], 0FFh  | * | mov [esp+3Ch+var_24], ecx ",gcc,3
"mov [esp+3Ch+var_3C], ebx  | * | call dword ptr [ebx+108h] ",gcc,11
"mov [esp+3Ch+var_24], ecx  | * | inc dword ptr [ebx+120h] ",gcc,3
"call dword ptr [ebx+108h]  | * | mov eax, 1 ",gcc,15
"inc dword ptr [ebx+120h]  | * | xor edi, edi ",gcc,1
"mov eax, 1  | * | mov ecx, [esp+3Ch+var_24] ",gcc,1
"xor edi, edi  | * | jmp short loc_40B06F ",gcc,1
"mov ecx, [esp+3Ch+var_24]  | * | align 4 ",gcc,1
jmp short loc_40B06F  | * | loc_40B0D8:  ,gcc,1
"loc_40B0D8:   | * | mov esi, offset aRestrict  ",gcc,1
"mov eax, [ebx+100h]   | * | jmp short loc_40B107 ",gcc,1
"mov esi, offset aRestrict   | * | align 4 ",gcc,1
jmp short loc_40B107  | * | loc_40B0E8:  ,gcc,1
loc_40B0E8:   | * | inc eax ,gcc,1
"mov ecx, eax  | * | loc_40B0EB:  ",gcc,1
"inc eax  | * | mov [ebx+ecx], dl ",gcc,8
"loc_40B0EB:   | * | mov [ebx+100h], eax ",gcc,1
"mov [ebx+ecx], dl  | * | mov [ebx+104h], dl ",gcc,8
"mov [ebx+104h], dl  | * | cmp esi, 415099h ",gcc,1
inc esi  | * | jz loc_40B278 ,gcc,6
"cmp esi, 415099h  | * | loc_40B107:  ",gcc,1
"jz loc_40B278  | * | mov dl, [esi] ",gcc,6
"loc_40B107:   | * | cmp eax, 0FFh ",gcc,1
"mov dl, [esi]  | * | jnz short loc_40B0E8 ",gcc,1
"jnz short loc_40B0E8  | * | mov eax, [ebx+10Ch] ",gcc,1
"mov [esp+3Ch+var_38], 0FFh  | * | mov byte ptr [esp+3Ch+var_24], dl ",gcc,7
"mov byte ptr [esp+3Ch+var_24], dl  | * | inc dword ptr [ebx+120h] ",gcc,7
"inc dword ptr [ebx+120h]  | * | xor ecx, ecx ",gcc,8
"mov eax, 1  | * | mov dl, byte ptr [esp+3Ch+var_24] ",gcc,7
"xor ecx, ecx  | * | jmp short loc_40B0EB ",gcc,1
"mov dl, byte ptr [esp+3Ch+var_24]  | * | align 4 ",gcc,6
jmp short loc_40B0EB  | * | loc_40B14C:  ,gcc,1
"align 4  | * | mov ecx, [ecx+4]  ",gcc,1
loc_40B14C:   | * | jmp def_40B054  ,gcc,1
"mov ecx, [ecx+4]   | * | loc_40B154:  ",gcc,1
"jmp def_40B054   | * | mov eax, [ebx+100h]  ",gcc,1
"loc_40B154:   | * | mov esi, offset aVolatile  ",gcc,1
"mov eax, [ebx+100h]   | * | jmp short loc_40B183 ",gcc,1
"mov esi, offset aVolatile   | * | align 4 ",gcc,1
jmp short loc_40B183  | * | loc_40B164:  ,gcc,1
loc_40B164:   | * | inc eax ,gcc,1
"mov ecx, eax  | * | loc_40B167:  ",gcc,1
"loc_40B167:   | * | mov [ebx+100h], eax ",gcc,1
"mov [ebx+104h], dl  | * | cmp esi, 4150A3h ",gcc,1
"cmp esi, 4150A3h  | * | loc_40B183:  ",gcc,1
"loc_40B183:   | * | cmp eax, 0FFh ",gcc,1
"mov dl, [esi]  | * | jnz short loc_40B164 ",gcc,1
"jnz short loc_40B164  | * | mov eax, [ebx+10Ch] ",gcc,1
"xor ecx, ecx  | * | jmp short loc_40B167 ",gcc,1
jmp short loc_40B167  | * | loc_40B1C8:  ,gcc,1
"loc_40B1C8:   | * | mov esi, offset aConst  ",gcc,1
"mov eax, [ebx+100h]   | * | jmp short loc_40B1F7 ",gcc,1
"mov esi, offset aConst   | * | align 4 ",gcc,1
jmp short loc_40B1F7  | * | loc_40B1D8:  ,gcc,1
loc_40B1D8:   | * | inc eax ,gcc,1
"mov ecx, eax  | * | loc_40B1DB:  ",gcc,1
"loc_40B1DB:   | * | mov [ebx+100h], eax ",gcc,1
"mov [ebx+104h], dl  | * | cmp esi, 4150AAh ",gcc,1
"cmp esi, 4150AAh  | * | loc_40B1F7:  ",gcc,1
"loc_40B1F7:   | * | cmp eax, 0FFh ",gcc,1
"mov dl, [esi]  | * | jnz short loc_40B1D8 ",gcc,1
"jnz short loc_40B1D8  | * | mov eax, [ebx+10Ch] ",gcc,1
"xor ecx, ecx  | * | jmp short loc_40B1DB ",gcc,1
jmp short loc_40B1DB  | * | loc_40B23C:  ,gcc,1
"loc_40B23C:   | * | cmp eax, 0FFh ",gcc,1
"mov eax, [ebx+100h]   | * | jz loc_40B510 ",gcc,1
"cmp eax, 0FFh  | * | lea esi, [eax+1] ",gcc,3
jz loc_40B510  | * | loc_40B250:  ,gcc,1
"lea esi, [eax+1]  | * | mov byte ptr [ebx+eax], 20h  ",gcc,2
"loc_40B250:   | * | mov [ebx+100h], esi ",gcc,1
"mov byte ptr [ebx+eax], 20h   | * | mov byte ptr [ebx+104h], 20h  ",gcc,3
"mov [ebx+100h], esi  | * | mov ecx, [ecx+8] ",gcc,1
"mov byte ptr [ebx+104h], 20h   | * | jmp def_40B054  ",gcc,1
"mov ecx, [ecx+8]  | * | align 4 ",gcc,1
jmp def_40B054   | * | loc_40B26C:  ,gcc,1
"align 4  | * | and ebp, 4  ",gcc,1
loc_40B26C:   | * | jz loc_40B4E4 ,gcc,1
"and ebp, 4   | * | lea esi, [esi+0] ",gcc,1
jz loc_40B4E4  | * | loc_40B278:  ,gcc,1
"lea esi, [esi+0]  | * | add esp, 2Ch ",gcc,1
loc_40B278:   | * | pop ebx ,gcc,1
pop ebp  | * | loc_40B280:  ,gcc,1
"retn  | * | mov eax, [ebx+100h]  ",gcc,1
"loc_40B280:   | * | cmp eax, 0FFh ",gcc,1
"mov eax, [ebx+100h]   | * | jz loc_40B54C ",gcc,1
jz loc_40B54C  | * | loc_40B294:  ,gcc,1
"lea edx, [eax+1]  | * | mov byte ptr [ebx+eax], 26h  ",gcc,1
"loc_40B294:   | * | mov [ebx+100h], edx ",gcc,1
"mov byte ptr [ebx+eax], 26h   | * | mov byte ptr [ebx+104h], 26h  ",gcc,1
"mov [ebx+100h], edx  | * | jmp short loc_40B278 ",gcc,1
"mov byte ptr [ebx+104h], 26h   | * | align 4 ",gcc,1
jmp short loc_40B278  | * | loc_40B2A8:  ,gcc,1
"loc_40B2A8:   | * | mov esi, offset asc_4150AB  ",gcc,1
"mov eax, [ebx+100h]   | * | jmp short loc_40B2D3 ",gcc,1
"mov esi, offset asc_4150AB   | * | align 4 ",gcc,1
jmp short loc_40B2D3  | * | loc_40B2B8:  ,gcc,1
loc_40B2B8:   | * | inc eax ,gcc,1
"mov ecx, eax  | * | loc_40B2BB:  ",gcc,1
"loc_40B2BB:   | * | mov [ebx+100h], eax ",gcc,1
"mov [ebx+104h], dl  | * | cmp esi, 4150ADh ",gcc,1
inc esi  | * | jz short loc_40B278 ,gcc,1
"cmp esi, 4150ADh  | * | loc_40B2D3:  ",gcc,1
"jz short loc_40B278  | * | mov dl, [esi] ",gcc,1
"loc_40B2D3:   | * | cmp eax, 0FFh ",gcc,1
"mov dl, [esi]  | * | jnz short loc_40B2B8 ",gcc,1
"jnz short loc_40B2B8  | * | mov eax, [ebx+10Ch] ",gcc,1
"xor ecx, ecx  | * | jmp short loc_40B2BB ",gcc,1
jmp short loc_40B2BB  | * | loc_40B318:  ,gcc,1
"loc_40B318:   | * | mov esi, offset aComplex  ",gcc,1
"mov eax, [ebx+100h]   | * | jmp short loc_40B347 ",gcc,1
"mov esi, offset aComplex   | * | align 4 ",gcc,1
jmp short loc_40B347  | * | loc_40B328:  ,gcc,1
loc_40B328:   | * | inc eax ,gcc,1
"mov ecx, eax  | * | loc_40B32B:  ",gcc,1
"loc_40B32B:   | * | mov [ebx+100h], eax ",gcc,1
"mov [ebx+104h], dl  | * | cmp esi, 4150B6h ",gcc,1
"cmp esi, 4150B6h  | * | loc_40B347:  ",gcc,1
"loc_40B347:   | * | cmp eax, 0FFh ",gcc,1
"mov dl, [esi]  | * | jnz short loc_40B328 ",gcc,1
"jnz short loc_40B328  | * | mov eax, [ebx+10Ch] ",gcc,1
"xor ecx, ecx  | * | jmp short loc_40B32B ",gcc,1
jmp short loc_40B32B  | * | loc_40B38C:  ,gcc,1
"loc_40B38C:   | * | mov esi, offset aImaginary  ",gcc,1
"mov eax, [ebx+100h]   | * | jmp short loc_40B3BB ",gcc,1
"mov esi, offset aImaginary   | * | align 4 ",gcc,1
jmp short loc_40B3BB  | * | loc_40B39C:  ,gcc,1
loc_40B39C:   | * | inc eax ,gcc,1
"mov ecx, eax  | * | loc_40B39F:  ",gcc,1
"loc_40B39F:   | * | mov [ebx+100h], eax ",gcc,1
"mov [ebx+104h], dl  | * | cmp esi, 4150C1h ",gcc,1
"cmp esi, 4150C1h  | * | loc_40B3BB:  ",gcc,1
"loc_40B3BB:   | * | cmp eax, 0FFh ",gcc,1
"mov dl, [esi]  | * | jnz short loc_40B39C ",gcc,1
"jnz short loc_40B39C  | * | mov eax, [ebx+10Ch] ",gcc,1
"xor ecx, ecx  | * | jmp short loc_40B39F ",gcc,1
"mov dl, byte ptr [esp+3Ch+var_24]  | * | align 10h ",gcc,1
jmp short loc_40B39F  | * | loc_40B400:  ,gcc,1
"align 10h  | * | cmp byte ptr [ebx+104h], 28h  ",gcc,1
