idiom,label,count
var_18 = dword ptr -18h  | * | var_10 = dword ptr -10h ,data,2
jle loc_4019E7  | * | jmp short loc_401933 ,msvc,1
"lea eax, [edi+edi+2]  | * | align 10h ",msvc,1
jmp short loc_401933  | * | loc_401930:  ,msvc,1
"align 10h  | * | mov eax, [ebp+var_8] ",msvc,1
loc_401930:   | * | loc_401933:  ,msvc,1
"mov eax, [ebp+var_8]  | * | mov edx, [ecx+edi*8-8] ",msvc,1
loc_401933:   | * | dec edi ,msvc,1
"mov edx, [ecx+edi*8-8]  | * | sub eax, 2 ",msvc,1
"dec edi  | * | mov [ebp+var_10], edx ",msvc,1
"sub eax, 2  | * | mov edx, [ecx+edi*8+4] ",msvc,1
"mov [ebp+var_10], edx  | * | mov [ebp+var_8], eax ",msvc,1
"mov edx, [ecx+edi*8+4]  | * | mov [ebp+var_C], edx ",msvc,1
"mov [ebp+var_8], eax  | * | mov esi, edi ",msvc,1
"mov [ebp+var_C], edx  | * | cmp eax, ebx ",msvc,1
"mov esi, edi  | * | jge short loc_401983 ",msvc,1
"cmp eax, ebx  | * | mov edi, edi ",msvc,1
jge short loc_401983  | * | loc_401950:  ,msvc,1
"mov edi, edi  | * | mov edx, [ecx+eax*8] ",msvc,1
"loc_401950:   | * | mov ebx, [ecx+eax*8-8] ",msvc,1
"mov edx, [ecx+eax*8]  | * | cmp ebx, edx ",msvc,2
"mov ebx, [ecx+eax*8-8]  | * | jg short loc_401967 ",msvc,1
"cmp ebx, edx  | * | jl short loc_401968 ",msvc,1
"jg short loc_401967  | * | mov edx, [ecx+eax*8+4] ",msvc,1
"jl short loc_401968  | * | cmp edx, [ecx+eax*8-4] ",msvc,1
"mov edx, [ecx+eax*8+4]  | * | jge short loc_401968 ",msvc,1
"cmp edx, [ecx+eax*8-4]  | * | loc_401967:  ",msvc,1
jge short loc_401968  | * | dec eax ,msvc,1
loc_401967:   | * | loc_401968:  ,msvc,1
"dec eax  | * | mov edx, [ecx+eax*8] ",msvc,2
"loc_401968:   | * | mov ebx, [ebp+var_4] ",msvc,1
"mov edx, [ecx+eax*8]  | * | mov [ecx+esi*8], edx ",msvc,1
"mov ebx, [ebp+var_4]  | * | mov edx, [ecx+eax*8+4] ",msvc,1
"mov [ecx+esi*8], edx  | * | mov [ecx+esi*8+4], edx ",msvc,4
"mov edx, [ecx+eax*8+4]  | * | mov esi, eax ",msvc,4
"mov [ecx+esi*8+4], edx  | * | lea eax, [eax+eax+2] ",msvc,2
"mov esi, eax  | * | cmp eax, ebx ",msvc,2
"lea eax, [eax+eax+2]  | * | jl short loc_401950 ",msvc,1
"cmp eax, ebx  | * | loc_401983:  ",msvc,1
jl short loc_401950  | * | jnz short loc_401997 ,msvc,1
"loc_401983:   | * | mov eax, [ecx+ebx*8-8] ",msvc,1
"jnz short loc_401997  | * | mov [ecx+esi*8], eax ",msvc,1
"mov eax, [ecx+ebx*8-8]  | * | mov edx, [ecx+ebx*8-4] ",msvc,2
"mov [ecx+esi*8], eax  | * | mov [ecx+esi*8+4], edx ",msvc,2
"mov edx, [ecx+ebx*8-4]  | * | lea esi, [ebx-1] ",msvc,2
"mov [ecx+esi*8+4], edx  | * | loc_401997:  ",msvc,1
"lea esi, [ebx-1]  | * | lea eax, [esi-1] ",msvc,2
loc_401997:   | * | cdq ,msvc,1
"lea eax, [esi-1]  | * | sub eax, edx ",msvc,2
"sub eax, edx  | * | cmp edi, esi ",msvc,2
"sar eax, 1  | * | jge short loc_4019CF ",msvc,1
"cmp edi, esi  | * | loc_4019A3:  ",msvc,1
"jge short loc_4019CF  | * | mov edx, [ecx+eax*8] ",msvc,1
"loc_4019A3:   | * | mov ebx, [ebp+var_10] ",msvc,1
"mov ebx, [ebp+var_10]  | * | jg short loc_4019B8 ",msvc,1
"cmp ebx, edx  | * | jl short loc_4019CF ",msvc,1
"jg short loc_4019B8  | * | mov ebx, [ebp+var_C] ",msvc,1
"jl short loc_4019CF  | * | cmp [ecx+eax*8+4], ebx ",msvc,1
"mov ebx, [ebp+var_C]  | * | jge short loc_4019CF ",msvc,1
"cmp [ecx+eax*8+4], ebx  | * | loc_4019B8:  ",msvc,1
"jge short loc_4019CF  | * | mov [ecx+esi*8], edx ",msvc,1
"loc_4019B8:   | * | mov edx, [ecx+eax*8+4] ",msvc,1
"mov [ecx+esi*8+4], edx  | * | dec eax ",msvc,2
"mov esi, eax  | * | cdq ",msvc,2
"dec eax  | * | sub eax, edx ",msvc,2
"sar eax, 1  | * | jl short loc_4019A3 ",msvc,1
"cmp edi, esi  | * | loc_4019CF:  ",msvc,1
"jl short loc_4019A3  | * | mov eax, [ebp+var_10] ",msvc,1
"loc_4019CF:   | * | mov edx, [ebp+var_C] ",msvc,1
"mov eax, [ebp+var_10]  | * | mov ebx, [ebp+var_4] ",msvc,1
"mov edx, [ebp+var_C]  | * | mov [ecx+esi*8], eax ",msvc,1
"mov ebx, [ebp+var_4]  | * | mov [ecx+esi*8+4], edx ",msvc,1
"mov [ecx+esi*8], eax  | * | test edi, edi ",msvc,1
"mov [ecx+esi*8+4], edx  | * | jg loc_401930 ",msvc,1
"test edi, edi  | * | loc_4019E7:  ",msvc,1
jg loc_401930  | * | pop edi ,msvc,1
loc_4019E7:   | * | pop esi ,msvc,1
pop ebp  | * | sub_401900 endp ,msvc,1
sub_401900 endp  | * | sub_4019F0 proc near  ,msvc,1
"sub esp, 10h  | * | push esi ",msvc,1
"push ebx  | * | mov esi, eax ",msvc,1
"push esi  | * | sub eax, edi ",msvc,1
"mov esi, eax  | * | and eax, 0FFFFFFF8h ",msvc,1
"sub eax, edi  | * | cmp eax, 8 ",msvc,1
"and eax, 0FFFFFFF8h  | * | jle short loc_401A53 ",msvc,1
"cmp eax, 8  | * | mov ebx, 0FFFFFFFCh ",msvc,1
"jle short loc_401A53  | * | mov eax, 4 ",msvc,1
"mov ebx, 0FFFFFFFCh  | * | add esi, 0FFFFFFFCh ",msvc,1
"mov eax, 4  | * | sub ebx, edi ",msvc,1
"add esi, 0FFFFFFFCh  | * | sub eax, edi ",msvc,1
"sub ebx, edi  | * | mov [ebp+var_4], eax ",msvc,1
"sub eax, edi  | * | loc_401A18:  ",msvc,1
"mov [ebp+var_4], eax  | * | mov ecx, [esi-4] ",msvc,1
"loc_401A18:   | * | mov edx, [esi] ",msvc,1
"mov ecx, [esi-4]  | * | mov eax, [edi] ",msvc,1
"mov edx, [esi]  | * | mov [esi-4], eax ",msvc,1
"mov eax, [edi]  | * | mov [ebp+var_C], ecx ",msvc,1
"mov [esi-4], eax  | * | mov ecx, [edi+4] ",msvc,1
"mov [ebp+var_C], ecx  | * | mov [ebp+var_8], edx ",msvc,1
"mov ecx, [edi+4]  | * | lea edx, [ebp+var_C] ",msvc,1
"mov [ebp+var_8], edx  | * | mov [esi], ecx ",msvc,1
"lea edx, [ebp+var_C]  | * | push edx ",msvc,1
"mov [esi], ecx  | * | lea eax, [ebx+esi] ",msvc,1
"push edx  | * | sar eax, 3 ",msvc,1
"lea eax, [ebx+esi]  | * | xor edx, edx ",msvc,1
"sar eax, 3  | * | mov ecx, edi ",msvc,1
"xor edx, edx  | * | call sub_401B70 ",msvc,1
"mov ecx, edi  | * | mov eax, [ebp+var_4] ",msvc,1
"call sub_401B70  | * | sub esi, 8 ",msvc,1
"mov eax, [ebp+var_4]  | * | add eax, esi ",msvc,1
"sub esi, 8  | * | and eax, 0FFFFFFF8h ",msvc,1
"add eax, esi  | * | add esp, 4 ",msvc,1
"and eax, 0FFFFFFF8h  | * | cmp eax, 8 ",msvc,1
"add esp, 4  | * | jg short loc_401A18 ",msvc,1
"cmp eax, 8  | * | loc_401A53:  ",msvc,1
jg short loc_401A18  | * | pop esi ,msvc,1
loc_401A53:   | * | pop ebx ,msvc,1
pop ebp  | * | sub_4019F0 endp ,msvc,1
sub_4019F0 endp  | * | sub_401A60 proc near  ,msvc,1
"push ebp  | * | sub esp, 8 ",msvc,1
"sub esp, 8  | * | mov ebx, [ebp+arg_0] ",msvc,1
"mov ebx, [ebp+arg_0]  | * | push edi ",msvc,1
"push esi  | * | lea edi, [ebx+8] ",msvc,1
"push edi  | * | cmp edi, [ebp+arg_4] ",msvc,1
"lea edi, [ebx+8]  | * | jz short loc_401AE9 ",msvc,1
"cmp edi, [ebp+arg_4]  | * | loc_401A74:  ",msvc,1
"jz short loc_401AE9  | * | mov ecx, [edi+4] ",msvc,1
"loc_401A74:   | * | mov edx, [edi] ",msvc,1
"mov ecx, [edi+4]  | * | lea eax, [edi+4] ",msvc,1
"mov edx, [edi]  | * | mov [ebp+var_4], ecx ",msvc,1
"lea eax, [edi+4]  | * | mov ecx, [ebx] ",msvc,1
"mov [ebp+var_4], ecx  | * | mov esi, edi ",msvc,1
"mov ecx, [ebx]  | * | cmp ecx, edx ",msvc,1
"mov esi, edi  | * | jg short loc_401A91 ",msvc,1
"cmp ecx, edx  | * | jl short loc_401AB4 ",msvc,1
"jg short loc_401A91  | * | mov ecx, [ebp+var_4] ",msvc,1
"jl short loc_401AB4  | * | cmp ecx, [ebx+4] ",msvc,1
"mov ecx, [ebp+var_4]  | * | jge short loc_401AB4 ",msvc,1
"cmp ecx, [ebx+4]  | * | loc_401A91:  ",msvc,1
"jge short loc_401AB4  | * | cmp ebx, edi ",msvc,1
loc_401A91:   | * | jz short loc_401AAA ,msvc,1
"cmp ebx, edi  | * | loc_401A95:  ",msvc,1
"jz short loc_401AAA  | * | mov ecx, [eax-0Ch] ",msvc,1
"loc_401A95:   | * | sub eax, 8 ",msvc,1
"mov ecx, [eax-0Ch]  | * | mov [eax+4], ecx ",msvc,1
"sub eax, 8  | * | mov ecx, [eax] ",msvc,1
"mov [eax+4], ecx  | * | mov [eax+8], ecx ",msvc,1
"mov ecx, [eax]  | * | lea ecx, [eax-4] ",msvc,1
"mov [eax+8], ecx  | * | cmp ecx, ebx ",msvc,1
"lea ecx, [eax-4]  | * | jnz short loc_401A95 ",msvc,1
"cmp ecx, ebx  | * | loc_401AAA:  ",msvc,1
"jnz short loc_401A95  | * | mov [ebx], edx ",msvc,1
"loc_401AAA:   | * | mov edx, [ebp+var_4] ",msvc,1
"mov [ebx], edx  | * | mov [ebx+4], edx ",msvc,1
"mov edx, [ebp+var_4]  | * | jmp short loc_401AE1 ",msvc,1
"mov [ebx+4], edx  | * | loc_401AB4:  ",msvc,1
"jmp short loc_401AE1  | * | mov eax, edi ",msvc,1
loc_401AB4:   | * | loc_401AB6:  ,msvc,1
"mov eax, edi  | * | mov ecx, [eax-8] ",msvc,1
"loc_401AB6:   | * | sub eax, 8 ",msvc,1
"mov ecx, [eax-8]  | * | cmp ecx, edx ",msvc,1
"sub eax, 8  | * | jg short loc_401ACD ",msvc,1
"cmp ecx, edx  | * | jl short loc_401AD9 ",msvc,1
"jg short loc_401ACD  | * | mov ebx, [ebp+var_4] ",msvc,1
"jl short loc_401AD9  | * | cmp ebx, [eax+4] ",msvc,1
"mov ebx, [ebp+var_4]  | * | mov ebx, [ebp+arg_0] ",msvc,1
"cmp ebx, [eax+4]  | * | jge short loc_401AD9 ",msvc,1
"mov ebx, [ebp+arg_0]  | * | loc_401ACD:  ",msvc,1
"jge short loc_401AD9  | * | mov [esi], ecx ",msvc,1
"loc_401ACD:   | * | mov ecx, [eax+4] ",msvc,1
"mov [esi], ecx  | * | mov [esi+4], ecx ",msvc,1
"mov ecx, [eax+4]  | * | mov esi, eax ",msvc,1
"mov [esi+4], ecx  | * | jmp short loc_401AB6 ",msvc,1
"mov esi, eax  | * | loc_401AD9:  ",msvc,1
"jmp short loc_401AB6  | * | mov [esi], edx ",msvc,1
"loc_401AD9:   | * | mov edx, [ebp+var_4] ",msvc,1
"mov [esi], edx  | * | mov [esi+4], edx ",msvc,1
"mov edx, [ebp+var_4]  | * | loc_401AE1:  ",msvc,1
"mov [esi+4], edx  | * | add edi, 8 ",msvc,1
"loc_401AE1:   | * | cmp edi, [ebp+arg_4] ",msvc,1
"add edi, 8  | * | jnz short loc_401A74 ",msvc,1
"cmp edi, [ebp+arg_4]  | * | loc_401AE9:  ",msvc,1
jnz short loc_401A74  | * | pop edi ,msvc,1
loc_401AE9:   | * | pop esi ,msvc,1
pop ebp  | * | sub_401A60 endp ,msvc,1
retn  | * | sub_401AF0 proc near  ,msvc,1
sub_401A60 endp  | * | push ebx ,msvc,1
sub_401AF0 proc near   | * | push esi ,msvc,1
"push ebx  | * | mov esi, [eax] ",msvc,1
"mov esi, [eax]  | * | mov edi, [ecx] ",msvc,1
"push edi  | * | cmp edi, esi ",msvc,1
"mov edi, [ecx]  | * | jg short loc_401B05 ",msvc,1
"cmp edi, esi  | * | jl short loc_401B19 ",msvc,1
"jg short loc_401B05  | * | mov ebx, [eax+4] ",msvc,1
"jl short loc_401B19  | * | cmp ebx, [ecx+4] ",msvc,1
"mov ebx, [eax+4]  | * | jge short loc_401B19 ",msvc,1
"cmp ebx, [ecx+4]  | * | loc_401B05:  ",msvc,1
"jge short loc_401B19  | * | cmp eax, ecx ",msvc,1
loc_401B05:   | * | jz short loc_401B19 ,msvc,1
"cmp eax, ecx  | * | mov [eax], edi ",msvc,1
"jz short loc_401B19  | * | mov [ecx], esi ",msvc,1
"mov [eax], edi  | * | mov edi, [ecx+4] ",msvc,1
"mov [ecx], esi  | * | mov esi, [eax+4] ",msvc,1
"mov edi, [ecx+4]  | * | mov [eax+4], edi ",msvc,1
"mov esi, [eax+4]  | * | mov [ecx+4], esi ",msvc,1
"mov [eax+4], edi  | * | loc_401B19:  ",msvc,1
"mov [ecx+4], esi  | * | mov esi, [edx] ",msvc,1
"loc_401B19:   | * | mov edi, [eax] ",msvc,1
"mov esi, [edx]  | * | cmp edi, esi ",msvc,1
"mov edi, [eax]  | * | jg short loc_401B2B ",msvc,1
"cmp edi, esi  | * | jl short loc_401B3F ",msvc,1
"jg short loc_401B2B  | * | mov ebx, [edx+4] ",msvc,1
"jl short loc_401B3F  | * | cmp ebx, [eax+4] ",msvc,1
"mov ebx, [edx+4]  | * | jge short loc_401B3F ",msvc,1
"cmp ebx, [eax+4]  | * | loc_401B2B:  ",msvc,1
"jge short loc_401B3F  | * | cmp edx, eax ",msvc,1
loc_401B2B:   | * | jz short loc_401B3F ,msvc,1
"cmp edx, eax  | * | mov [edx], edi ",msvc,1
"jz short loc_401B3F  | * | mov [eax], esi ",msvc,1
"mov [edx], edi  | * | mov edi, [eax+4] ",msvc,1
"mov [eax], esi  | * | mov esi, [edx+4] ",msvc,1
"mov edi, [eax+4]  | * | mov [edx+4], edi ",msvc,1
"mov esi, [edx+4]  | * | mov [eax+4], esi ",msvc,1
"mov [edx+4], edi  | * | loc_401B3F:  ",msvc,1
"mov [eax+4], esi  | * | mov edx, [eax] ",msvc,1
"loc_401B3F:   | * | mov esi, [ecx] ",msvc,1
"mov edx, [eax]  | * | cmp esi, edx ",msvc,1
"mov esi, [ecx]  | * | jg short loc_401B51 ",msvc,1
"cmp esi, edx  | * | jl short loc_401B65 ",msvc,1
"jg short loc_401B51  | * | mov edi, [eax+4] ",msvc,1
"jl short loc_401B65  | * | cmp edi, [ecx+4] ",msvc,1
"mov edi, [eax+4]  | * | jge short loc_401B65 ",msvc,1
"cmp edi, [ecx+4]  | * | loc_401B51:  ",msvc,1
"jge short loc_401B65  | * | cmp eax, ecx ",msvc,1
loc_401B51:   | * | jz short loc_401B65 ,msvc,1
"cmp eax, ecx  | * | mov [eax], esi ",msvc,1
"jz short loc_401B65  | * | mov [ecx], edx ",msvc,1
"mov [eax], esi  | * | mov esi, [ecx+4] ",msvc,1
"mov [ecx], edx  | * | mov edx, [eax+4] ",msvc,1
"mov esi, [ecx+4]  | * | mov [eax+4], esi ",msvc,1
"mov edx, [eax+4]  | * | mov [ecx+4], edx ",msvc,1
"mov [eax+4], esi  | * | loc_401B65:  ",msvc,1
"mov [ecx+4], edx  | * | pop edi ",msvc,1
loc_401B65:   | * | pop esi ,msvc,1
pop esi  | * | retn ,msvc,1
pop ebx  | * | sub_401AF0 endp ,msvc,1
sub_401AF0 endp  | * | sub_401B70 proc near  ,msvc,1
push ecx  | * | push esi ,msvc,1
"push ebx  | * | mov esi, edx ",msvc,1
"push esi  | * | mov ebx, eax ",msvc,1
"mov esi, edx  | * | lea eax, [esi+esi+2] ",msvc,1
"mov ebx, eax  | * | push edi ",msvc,1
"lea eax, [esi+esi+2]  | * | mov [ebp+var_4], esi ",msvc,1
"push edi  | * | cmp eax, ebx ",msvc,1
"mov [ebp+var_4], esi  | * | jge short loc_401BB6 ",msvc,1
"cmp eax, ebx  | * | loc_401B86:  ",msvc,1
"jge short loc_401BB6  | * | mov edx, [ecx+eax*8] ",msvc,1
"loc_401B86:   | * | mov edi, [ecx+eax*8-8] ",msvc,1
"mov edx, [ecx+eax*8]  | * | cmp edi, edx ",msvc,2
"mov edi, [ecx+eax*8-8]  | * | jg short loc_401B9D ",msvc,1
"cmp edi, edx  | * | jl short loc_401B9E ",msvc,1
"jg short loc_401B9D  | * | mov edx, [ecx+eax*8+4] ",msvc,1
"jl short loc_401B9E  | * | cmp edx, [ecx+eax*8-4] ",msvc,1
"mov edx, [ecx+eax*8+4]  | * | jge short loc_401B9E ",msvc,1
"cmp edx, [ecx+eax*8-4]  | * | loc_401B9D:  ",msvc,1
jge short loc_401B9E  | * | dec eax ,msvc,1
loc_401B9D:   | * | loc_401B9E:  ,msvc,1
"loc_401B9E:   | * | mov [ecx+esi*8], edx ",msvc,1
"mov edx, [ecx+eax*8]  | * | mov edx, [ecx+eax*8+4] ",msvc,1
"lea eax, [eax+eax+2]  | * | jl short loc_401B86 ",msvc,1
"cmp eax, ebx  | * | loc_401BB6:  ",msvc,1
jl short loc_401B86  | * | jnz short loc_401BCA ,msvc,1
"loc_401BB6:   | * | mov eax, [ecx+ebx*8-8] ",msvc,1
"jnz short loc_401BCA  | * | mov [ecx+esi*8], eax ",msvc,1
"mov [ecx+esi*8+4], edx  | * | loc_401BCA:  ",msvc,1
loc_401BCA:   | * | cdq ,msvc,1
"sub eax, edx  | * | cmp [ebp+var_4], esi ",msvc,2
"sar eax, 1  | * | jge short loc_401C19 ",msvc,1
"cmp [ebp+var_4], esi  | * | loc_401BD7:  ",msvc,1
"jge short loc_401C19  | * | mov ebx, [ebp+arg_0] ",msvc,1
"loc_401BD7:   | * | mov edx, [ecx+eax*8] ",msvc,1
"mov ebx, [ebp+arg_0]  | * | mov edi, [ebx] ",msvc,1
"mov edi, [ebx]  | * | jg short loc_401BEE ",msvc,1
"cmp edi, edx  | * | jl short loc_401C1C ",msvc,1
"jg short loc_401BEE  | * | mov edi, [ecx+eax*8+4] ",msvc,1
"jl short loc_401C1C  | * | cmp edi, [ebx+4] ",msvc,1
"mov edi, [ecx+eax*8+4]  | * | jge short loc_401C1C ",msvc,1
"cmp edi, [ebx+4]  | * | loc_401BEE:  ",msvc,1
"jge short loc_401C1C  | * | mov [ecx+esi*8], edx ",msvc,1
"loc_401BEE:   | * | mov edx, [ecx+eax*8+4] ",msvc,1
"sar eax, 1  | * | jl short loc_401BD7 ",msvc,1
"cmp [ebp+var_4], esi  | * | mov eax, [ebx] ",msvc,1
"jl short loc_401BD7  | * | mov [ecx+esi*8], eax ",msvc,1
"mov eax, [ebx]  | * | mov edx, [ebx+4] ",msvc,2
"mov [ecx+esi*8], eax  | * | pop edi ",msvc,2
"mov edx, [ebx+4]  | * | mov [ecx+esi*8+4], edx ",msvc,2
pop edi  | * | pop esi ,msvc,2
"mov [ecx+esi*8+4], edx  | * | pop ebx ",msvc,2
pop ebp  | * | loc_401C19:  ,msvc,1
"retn  | * | mov ebx, [ebp+arg_0] ",msvc,1
loc_401C19:   | * | loc_401C1C:  ,msvc,1
"mov ebx, [ebp+arg_0]  | * | mov eax, [ebx] ",msvc,1
"loc_401C1C:   | * | mov [ecx+esi*8], eax ",msvc,1
pop ebp  | * | sub_401B70 endp ,msvc,1
retn  | * | sub_40201E proc near  ,msvc,1
sub_401B70 endp  | * | push offset ?__CxxUnhandledExceptionFilter@@YGJPAU_EXCEPTION_POINTERS@@@Z  ,msvc,1
sub_40201E proc near   | * | call ds:SetUnhandledExceptionFilter ,msvc,1
"push offset ?__CxxUnhandledExceptionFilter@@YGJPAU_EXCEPTION_POINTERS@@@Z   | * | xor eax, eax ",msvc,1
call ds:SetUnhandledExceptionFilter  | * | retn ,msvc,1
"xor eax, eax  | * | sub_40201E endp ",msvc,1
retn  | * | sub_4020EA proc near  ,msvc,1
"sub_40201E endp  | * | mov edi, edi ",msvc,1
sub_4020EA proc near   | * | push esi ,msvc,1
"mov edi, edi  | * | mov eax, offset unk_403230 ",msvc,1
"push esi  | * | mov esi, offset unk_403230 ",msvc,1
"mov eax, offset unk_403230  | * | push edi ",msvc,1
"mov esi, offset unk_403230  | * | mov edi, eax ",msvc,1
"push edi  | * | cmp eax, esi ",msvc,2
"mov edi, eax  | * | jnb short loc_40210D ",msvc,1
"cmp eax, esi  | * | loc_4020FE:  ",msvc,1
"jnb short loc_40210D  | * | mov eax, [edi] ",msvc,1
"loc_4020FE:   | * | test eax, eax ",msvc,1
"mov eax, [edi]  | * | jz short loc_402106 ",msvc,1
"test eax, eax  | * | call eax ",msvc,2
jz short loc_402106  | * | loc_402106:  ,msvc,1
"call eax  | * | add edi, 4 ",msvc,2
"loc_402106:   | * | cmp edi, esi ",msvc,1
"add edi, 4  | * | jb short loc_4020FE ",msvc,1
"cmp edi, esi  | * | loc_40210D:  ",msvc,1
jb short loc_4020FE  | * | pop edi ,msvc,1
loc_40210D:   | * | pop esi ,msvc,1
pop edi  | * | retn ,msvc,2
pop esi  | * | sub_4020EA endp ,msvc,1
retn  | * | sub_402110 proc near  ,msvc,1
"sub_4020EA endp  | * | mov edi, edi ",msvc,1
sub_402110 proc near   | * | push esi ,msvc,1
"mov edi, edi  | * | mov eax, offset unk_403238 ",msvc,1
"push esi  | * | mov esi, offset unk_403238 ",msvc,1
"mov eax, offset unk_403238  | * | push edi ",msvc,1
"mov esi, offset unk_403238  | * | mov edi, eax ",msvc,1
"mov edi, eax  | * | jnb short loc_402133 ",msvc,1
"cmp eax, esi  | * | loc_402124:  ",msvc,1
"jnb short loc_402133  | * | mov eax, [edi] ",msvc,1
"loc_402124:   | * | test eax, eax ",msvc,1
"mov eax, [edi]  | * | jz short loc_40212C ",msvc,1
jz short loc_40212C  | * | loc_40212C:  ,msvc,1
"loc_40212C:   | * | cmp edi, esi ",msvc,1
"add edi, 4  | * | jb short loc_402124 ",msvc,1
"cmp edi, esi  | * | loc_402133:  ",msvc,1
jb short loc_402124  | * | pop edi ,msvc,1
loc_402133:   | * | pop esi ,msvc,1
pop esi  | * | sub_402110 endp ,msvc,1
sub_402110 endp  | * | align 10h ,msvc,1
align 10h  | * | align 10h ,msvc,2
align 10h  | * | sub_402346 proc near  ,msvc,1
"align 10h  | * | xor eax, eax ",msvc,1
sub_402346 proc near   | * | retn ,msvc,1
"xor eax, eax  | * | sub_402346 endp ",msvc,1
sub_402346 endp  | * | loc_402420:  ,msvc,1
"align 10h  | * | mov eax, [ebp+arg_0] ",msvc,1
loc_402420:   | * | jmp loc_401310 ,msvc,1
"mov eax, [ebp+arg_0]  | * | SEH_4012A0:  ",msvc,1
"jmp loc_401310  | * | mov edx, [esp-4+arg_4] ",msvc,2
"SEH_4012A0:   | * | lea eax, [edx+0Ch] ",msvc,1
"mov edx, [esp-4+arg_4]  | * | mov ecx, [edx-8] ",msvc,1
"lea eax, [edx+0Ch]  | * | xor ecx, eax ",msvc,2
"mov ecx, [edx-8]  | * | call @__security_check_cookie@4  ",msvc,1
"xor ecx, eax  | * | mov eax, offset stru_4032A4 ",msvc,1
call @__security_check_cookie@4   | * | jmp __CxxFrameHandler3 ,msvc,2
"mov eax, offset stru_4032A4  | * | align 10h ",msvc,1
jmp __CxxFrameHandler3  | * | loc_402450:  ,msvc,1
"align 10h  | * | lea eax, [ebp+var_30] ",msvc,1
loc_402450:   | * | jmp loc_401310 ,msvc,1
"lea eax, [ebp+var_30]  | * | loc_402458:  ",msvc,1
"jmp loc_401310  | * | lea eax, [ebp+var_30] ",msvc,1
loc_402458:   | * | push eax ,msvc,1
"lea eax, [ebp+var_30]  | * | call sub_4012A0 ",msvc,1
push eax  | * | retn ,msvc,1
call sub_4012A0  | * | loc_402462:  ,msvc,1
"retn  | * | lea eax, [ebp+var_30] ",msvc,1
loc_402462:   | * | jmp loc_401310 ,msvc,1
"lea eax, [ebp+var_30]  | * | SEH_401330:  ",msvc,1
"SEH_401330:   | * | lea eax, [edx+0Ch] ",msvc,1
"mov edx, [esp-4+arg_4]  | * | mov ecx, [edx-34h] ",msvc,1
"mov ecx, [edx-34h]  | * | call @__security_check_cookie@4  ",msvc,1
"xor ecx, eax  | * | mov eax, offset stru_403314 ",msvc,1
"mov eax, offset stru_403314  | * | align 10h ",msvc,1
jmp __CxxFrameHandler3  | * | sub_402490 proc near  ,msvc,1
"align 10h  | * | mov eax, offset dword_4091A0 ",msvc,1
"sub_402490 proc near   | * | mov ecx, 3E7h ",msvc,1
"mov eax, offset dword_4091A0  | * | xor edx, edx ",msvc,1
"mov ecx, 3E7h  | * | lea esp, [esp+0] ",msvc,1
"xor edx, edx  | * | loc_4024A0:  ",msvc,1
"lea esp, [esp+0]  | * | mov [eax], edx ",msvc,1
"loc_4024A0:   | * | mov [eax+4], edx ",msvc,1
"mov [eax], edx  | * | add eax, 8 ",msvc,1
"mov [eax+4], edx  | * | dec ecx ",msvc,1
"add eax, 8  | * | jns short loc_4024A0 ",msvc,1
dec ecx  | * | retn ,msvc,1
jns short loc_4024A0  | * | sub_402490 endp ,msvc,1
retn  | * | align 200h ,msvc,1
sub_402490 endp  | * | dd 280h dup(?) ,msvc,1
align 200h  | * | _text ends ,msvc,1
