idiom,label,count
var_2C = dword ptr -2Ch  | * | var_10 = dword ptr -10h ,data,1
"mov [edx+8], ecx  | * | mov [esp+1Ch+lpCriticalSection], eax  ",gcc,1
loc_401BDB:   | * | call _free ,gcc,1
"mov [esp+1Ch+lpCriticalSection], eax   | * | mov [esp+1Ch+lpCriticalSection], offset ___mingwthr_cs  ",gcc,1
call _free  | * | call _LeaveCriticalSection@4  ,gcc,1
call _LeaveCriticalSection@4   | * | jmp short loc_401BCE ,gcc,1
"sub esp, 4  | * | loc_401BF4:  ",gcc,1
"jmp short loc_401BCE  | * | mov eax, [edx+8] ",gcc,1
"loc_401BF4:   | * | mov ds:_key_dtor_list, eax ",gcc,1
"mov eax, [edx+8]  | * | mov eax, edx ",gcc,1
"mov ds:_key_dtor_list, eax  | * | jmp short loc_401BDB ",gcc,1
"mov eax, edx  | * | ____w64_mingwthr_remove_key_dtor endp ",gcc,1
jmp short loc_401BDB  | * | public ___mingw_TLScallback ,gcc,1
____w64_mingwthr_remove_key_dtor endp  | * | ___mingw_TLScallback proc near  ,gcc,1
"sub esp, 1Ch  | * | cmp eax, 1 ",gcc,1
"mov eax, [esp+1Ch+arg_4]  | * | jz short loc_401C50 ",gcc,1
"cmp eax, 1  | * | jb short loc_401C20 ",gcc,1
"jz short loc_401C50  | * | cmp eax, 3 ",gcc,1
jb short loc_401C20  | * | jz short loc_401C70 ,gcc,1
"cmp eax, 3  | * | loc_401C13:  ",gcc,1
"jz short loc_401C70  | * | mov eax, 1 ",gcc,1
"loc_401C13:   | * | add esp, 1Ch ",gcc,1
"mov eax, 1  | * | retn ",gcc,2
retn  | * | loc_401C20:  ,gcc,1
"align 10h  | * | mov eax, ds:___mingwthr_cs_init ",gcc,3
"loc_401C20:   | * | test eax, eax ",gcc,1
"mov eax, ds:___mingwthr_cs_init  | * | jnz short loc_401C91 ",gcc,1
"test eax, eax  | * | loc_401C29:  ",gcc,1
"jnz short loc_401C91  | * | mov eax, ds:___mingwthr_cs_init ",gcc,1
"loc_401C29:   | * | cmp eax, 1 ",gcc,1
"mov eax, ds:___mingwthr_cs_init  | * | jnz short loc_401C13 ",gcc,1
"cmp eax, 1  | * | mov [esp+1Ch+lpCriticalSection], offset ___mingwthr_cs  ",gcc,1
"jnz short loc_401C13  | * | mov ds:___mingwthr_cs_init, 0 ",gcc,1
"mov [esp+1Ch+lpCriticalSection], offset ___mingwthr_cs   | * | call _DeleteCriticalSection@4  ",gcc,1
"mov ds:___mingwthr_cs_init, 0  | * | sub esp, 4 ",gcc,1
call _DeleteCriticalSection@4   | * | jmp short loc_401C13 ,gcc,1
"sub esp, 4  | * | align 10h ",gcc,1
jmp short loc_401C13  | * | loc_401C50:  ,gcc,1
"loc_401C50:   | * | test eax, eax ",gcc,1
"mov eax, ds:___mingwthr_cs_init  | * | jz short loc_401C80 ",gcc,1
"test eax, eax  | * | loc_401C59:  ",gcc,1
"jz short loc_401C80  | * | mov ds:___mingwthr_cs_init, 1 ",gcc,1
"loc_401C59:   | * | mov eax, 1 ",gcc,1
"mov ds:___mingwthr_cs_init, 1  | * | add esp, 1Ch ",gcc,1
retn  | * | loc_401C70:  ,gcc,1
"loc_401C70:   | * | test eax, eax ",gcc,1
"mov eax, ds:___mingwthr_cs_init  | * | jz short loc_401C13 ",gcc,1
"test eax, eax  | * | call ___mingwthr_run_key_dtors_part_0 ",gcc,1
jz short loc_401C13  | * | jmp short loc_401C13 ,gcc,1
call ___mingwthr_run_key_dtors_part_0  | * | loc_401C80:  ,gcc,1
"jmp short loc_401C13  | * | mov [esp+1Ch+lpCriticalSection], offset ___mingwthr_cs  ",gcc,1
loc_401C80:   | * | call _InitializeCriticalSection@4  ,gcc,1
call _InitializeCriticalSection@4   | * | jmp short loc_401C59 ,gcc,1
"sub esp, 4  | * | loc_401C91:  ",gcc,1
jmp short loc_401C59  | * | call ___mingwthr_run_key_dtors_part_0 ,gcc,1
loc_401C91:   | * | jmp short loc_401C29 ,gcc,1
call ___mingwthr_run_key_dtors_part_0  | * | ___mingw_TLScallback endp ,gcc,1
jmp short loc_401C29  | * | align 10h ,gcc,1
___mingw_TLScallback endp  | * | align 4 ,gcc,1
align 10h  | * | align 10h ,gcc,13
align 4  | * | align 4 ,gcc,12
align 4  | * | _register_frame_ctor proc near ,gcc,1
align 10h  | * | push ebp ,gcc,1
"_register_frame_ctor proc near  | * | mov ebp, esp ",gcc,1
"mov ebp, esp  | * | call ___gcc_register_frame ",gcc,1
"sub esp, 18h  | * | mov dword ptr [esp], offset ___gcc_deregister_frame  ",gcc,1
call ___gcc_register_frame  | * | call _atexit ,gcc,1
"mov dword ptr [esp], offset ___gcc_deregister_frame   | * | leave ",gcc,1
call _atexit  | * | retn ,gcc,1
leave  | * | _register_frame_ctor endp ,gcc,1
_register_frame_ctor endp  | * | public ___CTOR_LIST__ ,gcc,1
"align 4  | * | ___CTOR_LIST__ dd 0FFFFFFFFh, 401D70h  ",gcc,1
public ___CTOR_LIST__  | * | align 8 ,gcc,1
"___CTOR_LIST__ dd 0FFFFFFFFh, 401D70h   | * | public __DTOR_LIST__ ",gcc,1
"align 8  | * | __DTOR_LIST__ dd 0FFFFFFFFh, 0 ",gcc,1
public __DTOR_LIST__  | * | align 80h ,gcc,1
"__DTOR_LIST__ dd 0FFFFFFFFh, 0  | * | dd 80h dup(?) ",gcc,1
align 80h  | * | _text ends ,gcc,1
